programs,slos,program,date,direct,indirect
Bilingual Program,Multiple Subjects,44y72,1999.03,1.36,2.56
Bilingual Program,Multiple Subjects,44y72,1999.04,1.87,2.44
Bilingual Program,Multiple Subjects,44y72,1999.05,1.7,4
Bilingual Program,Multiple Subjects,44y72,1999.06,1.08,2.53
Bilingual Program,Multiple Subjects,44y72,1999.07,2.61,1.37
Bilingual Program,Multiple Subjects,44y72,1999.08,2.52,1.66
Bilingual Program,Multiple Subjects,44y72,1999.09,3.39,1.13
Bilingual Program,Multiple Subjects,44y72,1999.11,2.1,3.17
Bilingual Program,Multiple Subjects,44y72,1999.12,2.13,1.53
Bilingual Program,Multiple Subjects,44y72,2000.01,3.88,2.85
Bilingual Program,Multiple Subjects,44y72,2000.02,1.1,1.78
Bilingual Program,Multiple Subjects,44y72,2000.03,3.37,3.18
Bilingual Program,Multiple Subjects,44y72,2000.04,1.69,2.09
Bilingual Program,Multiple Subjects,44y72,2000.05,3.36,1.62
Bilingual Program,Multiple Subjects,44y72,2000.06,3.42,3.91
Bilingual Program,Multiple Subjects,44y72,2000.07,3.25,3.19
Bilingual Program,Multiple Subjects,44y72,2000.08,1.18,1.26
Bilingual Program,Multiple Subjects,44y72,2000.09,2.07,1.79
Bilingual Program,Multiple Subjects,44y72,2000.11,2.82,2.81
Bilingual Program,Multiple Subjects,44y72,2000.12,2.74,2.01
Bilingual Program,Multiple Subjects,44y72,2001.01,3.17,3.56
Bilingual Program,Multiple Subjects,44y72,2001.02,3.67,1.54
Bilingual Program,Multiple Subjects,44y72,2001.03,1.85,2.29
Bilingual Program,Multiple Subjects,44y72,2001.04,1.23,1.57
Bilingual Program,Multiple Subjects,44y72,2001.05,3.14,2.41
Bilingual Program,Multiple Subjects,44y72,2001.06,2.25,1.03
Bilingual Program,Multiple Subjects,44y72,2001.07,3.57,3.02
Bilingual Program,Multiple Subjects,44y72,2001.08,1.36,3.75
Bilingual Program,Multiple Subjects,44y72,2001.09,3.13,1.74
Bilingual Program,Multiple Subjects,44y72,2001.11,3.81,2.03
Bilingual Program,Multiple Subjects,44y72,2001.12,3.26,3.23
Bilingual Program,Multiple Subjects,44y72,2002.01,1.62,2.73
Bilingual Program,Multiple Subjects,44y72,2002.02,2.83,3.96
Bilingual Program,Multiple Subjects,44y72,2002.03,2.67,2.37
Bilingual Program,Multiple Subjects,44y72,2002.04,3.17,1.05
Bilingual Program,Multiple Subjects,44y72,2002.05,1.92,3.74
Bilingual Program,Multiple Subjects,44y72,2002.06,1.75,2.71
Bilingual Program,Multiple Subjects,44y72,2002.07,2.81,3.2
Bilingual Program,Multiple Subjects,44y72,2002.08,2.92,2.41
Bilingual Program,Multiple Subjects,44y72,2002.09,2.98,1.33
Bilingual Program,Multiple Subjects,44y72,2002.11,2.82,1.86
Bilingual Program,Multiple Subjects,44y72,2002.12,2.46,3.53
Bilingual Program,Multiple Subjects,44y72,2003.01,2.97,3.01
Bilingual Program,Multiple Subjects,44y72,2003.02,2.44,2.37
Bilingual Program,Multiple Subjects,44y72,2003.03,3.96,1.16
Bilingual Program,Multiple Subjects,44y72,2003.04,2,2.93
Bilingual Program,Multiple Subjects,44y72,2003.05,2.11,1.19
Bilingual Program,Multiple Subjects,44y72,2003.06,2.3,3.63
Bilingual Program,Multiple Subjects,44y72,2003.07,1.97,1.03
Bilingual Program,Multiple Subjects,44y72,2003.08,3.76,3.43
Bilingual Program,Multiple Subjects,44y72,2003.09,2.35,1.99
Bilingual Program,Multiple Subjects,44y72,2003.11,3.4,3.57
Bilingual Program,Multiple Subjects,44y72,2003.12,1.93,3.8
Bilingual Program,Multiple Subjects,44y72,2004.01,3.38,3.1
Bilingual Program,Multiple Subjects,44y72,2004.02,2.88,3.39
Bilingual Program,Multiple Subjects,44y72,2004.03,1.96,1.12
Bilingual Program,Multiple Subjects,44y72,2004.04,1.77,2.84
Bilingual Program,Multiple Subjects,44y72,2004.05,3.99,3.39
Bilingual Program,Multiple Subjects,44y72,2004.06,2.01,2.71
Bilingual Program,Multiple Subjects,44y72,2004.07,1.93,3.75
Bilingual Program,Multiple Subjects,44y72,2004.08,2.35,3.55
Bilingual Program,Multiple Subjects,44y72,2004.09,1.82,1.66
Bilingual Program,Multiple Subjects,44y72,2004.11,2.5,1.88
Bilingual Program,Multiple Subjects,44y72,2004.12,1.7,3.05
Bilingual Program,Multiple Subjects,44y72,2005.01,3.05,2.86
Bilingual Program,Multiple Subjects,44y72,2005.02,2.21,1.78
Bilingual Program,Multiple Subjects,44y72,2005.03,3.46,2.9
Bilingual Program,Multiple Subjects,44y72,2005.04,2.08,3.93
Bilingual Program,Multiple Subjects,44y72,2005.05,3.28,1.22
Bilingual Program,Multiple Subjects,44y72,2005.06,3.12,2.47
Bilingual Program,Multiple Subjects,44y72,2005.07,2.19,3.95
Bilingual Program,Multiple Subjects,44y72,2005.08,3.09,2.02
Bilingual Program,Multiple Subjects,44y72,2005.09,2.45,1.58
Bilingual Program,Multiple Subjects,44y72,2005.11,1.91,1.78
Bilingual Program,Multiple Subjects,44y72,2005.12,3.98,2.72
Bilingual Program,Multiple Subjects,44y72,2006.01,2.57,1.22
Bilingual Program,Multiple Subjects,44y72,2006.02,1.03,3.7
Bilingual Program,Multiple Subjects,44y72,2006.03,2.57,3.77
Bilingual Program,Multiple Subjects,44y72,2006.04,2.43,3.07
Bilingual Program,Multiple Subjects,44y72,2006.05,3.3,1.97
Bilingual Program,Multiple Subjects,44y72,2006.06,1.86,3.58
Bilingual Program,Multiple Subjects,44y72,2006.07,1.3,1.37
Bilingual Program,Multiple Subjects,44y72,2006.08,2.85,2.65
Bilingual Program,Multiple Subjects,44y72,2006.09,3.07,3.49
Bilingual Program,Multiple Subjects,44y72,2006.11,3.29,2.05
Bilingual Program,Multiple Subjects,44y72,2006.12,3.45,1.4
Bilingual Program,Multiple Subjects,44y72,2007.01,2.95,1.58
Bilingual Program,Multiple Subjects,44y72,2007.02,1.3,1.43
Bilingual Program,Multiple Subjects,44y72,2007.03,1.97,1.38
Bilingual Program,Multiple Subjects,44y72,2007.04,2.21,2.24
Bilingual Program,Multiple Subjects,44y72,2007.05,3.79,3.6
Bilingual Program,Multiple Subjects,44y72,2007.06,2.51,1.58
Bilingual Program,Multiple Subjects,44y72,2007.07,2.8,2.56
Bilingual Program,Multiple Subjects,44y72,2007.08,3.93,2.18
Bilingual Program,Multiple Subjects,44y72,2007.09,2.57,2.37
Bilingual Program,Multiple Subjects,44y72,2007.11,3.44,1.39
Bilingual Program,Multiple Subjects,44y72,2007.12,2.69,2.73
Bilingual Program,Multiple Subjects,44y72,2008.01,3.12,1.04
Bilingual Program,Multiple Subjects,44y72,2008.02,1.36,3.49
Bilingual Program,Multiple Subjects,44y72,2008.03,2.95,1.99
Bilingual Program,Multiple Subjects,44y72,2008.04,1.09,3.85
Bilingual Program,Multiple Subjects,44y72,2008.05,2.45,3.56
Bilingual Program,Multiple Subjects,44y72,2008.06,1.47,2.96
Bilingual Program,Multiple Subjects,44y72,2008.07,2.98,2.42
Bilingual Program,Multiple Subjects,44y72,2008.08,1.36,3.62
Bilingual Program,Multiple Subjects,44y72,2008.09,1.87,3.16
Bilingual Program,Multiple Subjects,44y72,2008.11,2.72,2.99
Bilingual Program,Multiple Subjects,44y72,2008.12,3.63,2.92
Bilingual Program,Multiple Subjects,44y72,2009.01,1.93,2.05
Bilingual Program,Multiple Subjects,44y72,2009.02,1.16,2.41
Bilingual Program,Multiple Subjects,44y72,2009.03,3.71,2.8
Bilingual Program,Multiple Subjects,44y72,2009.04,2.4,2.02
Bilingual Program,Multiple Subjects,44y72,2009.05,3.42,2.92
Bilingual Program,Multiple Subjects,44y72,2009.06,1.52,3.06
Bilingual Program,Multiple Subjects,44y72,2009.07,3.13,1.98
Bilingual Program,Multiple Subjects,44y72,2009.08,2.17,3.51
Bilingual Program,Multiple Subjects,44y72,2009.09,2.97,3.25
Bilingual Program,Multiple Subjects,44y72,2009.11,2.52,3.43
Bilingual Program,Multiple Subjects,44y72,2009.12,2.06,3.73
Bilingual Program,Multiple Subjects,44y72,2010.01,3.88,1.47
Bilingual Program,Multiple Subjects,44y72,2010.02,1.6,1.94
Bilingual Program,Multiple Subjects,44y72,2010.03,3.83,1.32
Bilingual Program,Multiple Subjects,44y72,2010.04,3.36,3.16
Bilingual Program,Multiple Subjects,44y72,2010.05,1.39,2.01
Bilingual Program,Multiple Subjects,44y72,2010.06,2.02,3.75
Bilingual Program,Multiple Subjects,44y72,2010.07,2.29,1.32
Bilingual Program,Multiple Subjects,44y72,2010.08,3.23,2.66
Bilingual Program,Multiple Subjects,44y72,2010.09,2.97,2.93
Bilingual Program,Multiple Subjects,44y72,2010.11,2.15,3.8
Bilingual Program,Multiple Subjects,44y72,2010.12,1.04,2.28
Traditional Program,Multiple Subjects,44000,1992.02,1.67,1.16
Traditional Program,Multiple Subjects,44000,1992.03,2.47,1.72
Traditional Program,Multiple Subjects,44000,1992.04,3.45,2.88
Traditional Program,Multiple Subjects,44000,1992.05,2.61,3.63
Traditional Program,Multiple Subjects,44000,1992.06,1.94,1.8
Traditional Program,Multiple Subjects,44000,1992.07,1.34,1.68
Traditional Program,Multiple Subjects,44000,1992.08,3.56,1.05
Traditional Program,Multiple Subjects,44000,1992.09,3.02,3.03
Traditional Program,Multiple Subjects,44000,1992.11,2.91,2.95
Traditional Program,Multiple Subjects,44000,1992.12,3.84,3.62
Traditional Program,Multiple Subjects,44000,1993.01,2.06,3.15
Traditional Program,Multiple Subjects,44000,1993.02,2.22,2.72
Traditional Program,Multiple Subjects,44000,1993.03,1.88,1.53
Traditional Program,Multiple Subjects,44000,1993.04,3.65,1.89
Traditional Program,Multiple Subjects,44000,1993.05,1.97,2.5
Traditional Program,Multiple Subjects,44000,1993.06,1.33,3.33
Traditional Program,Multiple Subjects,44000,1993.07,3.54,3.15
Traditional Program,Multiple Subjects,44000,1993.08,3.56,2.13
Traditional Program,Multiple Subjects,44000,1993.09,2.72,2.8
Traditional Program,Multiple Subjects,44000,1993.11,1.14,2.09
Traditional Program,Multiple Subjects,44000,1993.12,1,3.26
Traditional Program,Multiple Subjects,44000,1994.01,1.12,1
Traditional Program,Multiple Subjects,44000,1994.02,2.17,3.32
Traditional Program,Multiple Subjects,44000,1994.03,2.95,3.97
Traditional Program,Multiple Subjects,44000,1994.04,3.22,2.78
Traditional Program,Multiple Subjects,44000,1994.05,1.3,1.66
Traditional Program,Multiple Subjects,44000,1994.06,2.31,1.78
Traditional Program,Multiple Subjects,44000,1994.07,3.97,2.36
Traditional Program,Multiple Subjects,44000,1994.08,1.3,1
Traditional Program,Multiple Subjects,44000,1994.09,3.22,2.05
Traditional Program,Multiple Subjects,44000,1994.11,3.08,1.01
Traditional Program,Multiple Subjects,44000,1994.12,3.24,2.24
Traditional Program,Multiple Subjects,44000,1995.01,1.88,2.73
Traditional Program,Multiple Subjects,44000,1995.02,1.31,3.05
Traditional Program,Multiple Subjects,44000,1995.03,2.58,1.67
Traditional Program,Multiple Subjects,44000,1995.04,2.93,2.02
Traditional Program,Multiple Subjects,44000,1995.05,3.76,3.62
Traditional Program,Multiple Subjects,44000,1995.06,3.11,3.53
Traditional Program,Multiple Subjects,44000,1995.07,2.1,2.93
Traditional Program,Multiple Subjects,44000,1995.08,3.35,1.77
Traditional Program,Multiple Subjects,44000,1995.09,1.15,2.02
Traditional Program,Multiple Subjects,44000,1995.11,1.21,1.59
Traditional Program,Multiple Subjects,44000,1995.12,2.52,3.13
Traditional Program,Multiple Subjects,44000,1996.01,2.34,3.81
Traditional Program,Multiple Subjects,44000,1996.02,2.35,2.45
Traditional Program,Multiple Subjects,44000,1996.03,1.78,2.46
Traditional Program,Multiple Subjects,44000,1996.04,2.13,3.57
Traditional Program,Multiple Subjects,44000,1996.05,1.02,1.88
Traditional Program,Multiple Subjects,44000,1996.06,3.64,1.97
Traditional Program,Multiple Subjects,44000,1996.07,2.44,2.05
Traditional Program,Multiple Subjects,44000,1996.08,3.46,1.62
Traditional Program,Multiple Subjects,44000,1996.09,3.18,2.23
Traditional Program,Multiple Subjects,44000,1996.11,3.64,2.15
Traditional Program,Multiple Subjects,44000,1996.12,3,2.07
Traditional Program,Multiple Subjects,44000,1997.01,1.69,2.65
Traditional Program,Multiple Subjects,44000,1997.02,2.67,1.07
Traditional Program,Multiple Subjects,44000,1997.03,3.63,1.08
Traditional Program,Multiple Subjects,44000,1997.04,2.61,2.74
Traditional Program,Multiple Subjects,44000,1997.05,1.98,1.62
Traditional Program,Multiple Subjects,44000,1997.06,2.74,3.31
Traditional Program,Multiple Subjects,44000,1997.07,1.9,1.68
Traditional Program,Multiple Subjects,44000,1997.08,2.91,1.93
Traditional Program,Multiple Subjects,44000,1997.09,2.17,3.96
Traditional Program,Multiple Subjects,44000,1997.11,2.14,1.59
Traditional Program,Multiple Subjects,44000,1997.12,2.93,1.61
Traditional Program,Multiple Subjects,44000,1998.01,1.23,1.85
Traditional Program,Multiple Subjects,44000,1998.02,3.27,1.28
Traditional Program,Multiple Subjects,44000,1998.03,3.98,3.96
Traditional Program,Multiple Subjects,44000,1998.04,3.8,3.9
Traditional Program,Multiple Subjects,44000,1998.05,3.21,2.79
Traditional Program,Multiple Subjects,44000,1998.06,3.75,1.47
Traditional Program,Multiple Subjects,44000,1998.07,3.15,3.83
Traditional Program,Multiple Subjects,44000,1998.08,1.36,2.09
Traditional Program,Multiple Subjects,44000,1998.09,1.26,2.45
Traditional Program,Multiple Subjects,44000,1998.11,3.96,1.23
Traditional Program,Multiple Subjects,44000,1998.12,1.83,2.84
Traditional Program,Multiple Subjects,44000,1999.01,2.82,3.17
Traditional Program,Multiple Subjects,44000,1999.02,3.9,1.28
Traditional Program,Multiple Subjects,44000,1999.03,2.59,1.59
Traditional Program,Multiple Subjects,44000,1999.04,3.93,1.7
Traditional Program,Multiple Subjects,44000,1999.05,2.17,1.9
Traditional Program,Multiple Subjects,44000,1999.06,2.6,1.77
Traditional Program,Multiple Subjects,44000,1999.07,1.41,2.93
Traditional Program,Multiple Subjects,44000,1999.08,3.83,3.21
Traditional Program,Multiple Subjects,44000,1999.09,2.89,1.8
Traditional Program,Multiple Subjects,44000,1999.11,3.96,1.91
Traditional Program,Multiple Subjects,44000,1999.12,1.75,2.03
Traditional Program,Multiple Subjects,44000,2000.01,2.9,1.49
Traditional Program,Multiple Subjects,44000,2000.02,1.54,2.52
Traditional Program,Multiple Subjects,44000,2000.03,2.87,1.8
Traditional Program,Multiple Subjects,44000,2000.04,3,2.83
Traditional Program,Multiple Subjects,44000,2000.05,1.95,1.04
Traditional Program,Multiple Subjects,44000,2000.06,2.73,2.61
Traditional Program,Multiple Subjects,44000,2000.07,3.15,1.41
Traditional Program,Multiple Subjects,44000,2000.08,3.19,1.27
Traditional Program,Multiple Subjects,44000,2000.09,3.89,2.63
Traditional Program,Multiple Subjects,44000,2000.11,1.54,1.51
Traditional Program,Multiple Subjects,44000,2000.12,2.28,3.85
Traditional Program,Multiple Subjects,44000,2001.01,3.42,3.84
Traditional Program,Multiple Subjects,44000,2001.02,3.6,2.43
Traditional Program,Multiple Subjects,44000,2001.03,3.95,2.96
Traditional Program,Multiple Subjects,44000,2001.04,1.88,1.26
Traditional Program,Multiple Subjects,44000,2001.05,3.15,1.73
Traditional Program,Multiple Subjects,44000,2001.06,3.36,1.64
Traditional Program,Multiple Subjects,44000,2001.07,2.27,3.94
Traditional Program,Multiple Subjects,44000,2001.08,1.42,3.95
Traditional Program,Multiple Subjects,44000,2001.09,2.12,1.58
Traditional Program,Multiple Subjects,44000,2001.11,1.58,2.19
Traditional Program,Multiple Subjects,44000,2001.12,1.76,2.79
Traditional Program,Multiple Subjects,44000,2002.01,3.68,1.12
Traditional Program,Multiple Subjects,44000,2002.02,3.18,3.36
Traditional Program,Multiple Subjects,44000,2002.03,1.45,1.63
Traditional Program,Multiple Subjects,44000,2002.04,1.45,1.05
Traditional Program,Multiple Subjects,44000,2002.05,1.2,3.49
Traditional Program,Multiple Subjects,44000,2002.06,3.86,2.2
Traditional Program,Multiple Subjects,44000,2002.07,1.61,1.03
Traditional Program,Multiple Subjects,44000,2002.08,1.76,1.77
Traditional Program,Multiple Subjects,44000,2002.09,3.53,2.08
Traditional Program,Multiple Subjects,44000,2002.11,1.3,1.21
Traditional Program,Multiple Subjects,44000,2002.12,2.14,2.09
Traditional Program,Multiple Subjects,44000,2003.01,2.73,1.88
Traditional Program,Multiple Subjects,44000,2003.02,1.75,2.73
Traditional Program,Multiple Subjects,44000,2003.03,3.96,3.17
Traditional Program,Multiple Subjects,44000,2003.04,2.37,3.94
Traditional Program,Multiple Subjects,44000,2003.05,1.41,2.71
Traditional Program,Multiple Subjects,44000,2003.06,3.99,2.52
Traditional Program,Multiple Subjects,44000,2003.07,2.85,2.77
Traditional Program,Multiple Subjects,44000,2003.08,2.83,3.5
Traditional Program,Multiple Subjects,44000,2003.09,3.26,3.82
Traditional Program,Multiple Subjects,44000,2003.11,1.21,3.98
Traditional Program,Multiple Subjects,44000,2003.12,3.51,1.28
Traditional Program,Multiple Subjects,44000,2004.01,1.69,1.08
Traditional Program,Multiple Subjects,44000,2004.02,2.72,1.76
Traditional Program,Multiple Subjects,44000,2004.03,1.68,3.69
Traditional Program,Multiple Subjects,44000,2004.04,1.41,2.95
Traditional Program,Multiple Subjects,44000,2004.05,1.89,1.07
Traditional Program,Multiple Subjects,44000,2004.06,1.94,3.23
Traditional Program,Multiple Subjects,44000,2004.07,3.38,2.01
Traditional Program,Multiple Subjects,44000,2004.08,1.16,1.7
Traditional Program,Multiple Subjects,44000,2004.09,1.34,3.88
Traditional Program,Multiple Subjects,44000,2004.11,1.29,2.07
Traditional Program,Multiple Subjects,44000,2004.12,3.36,2.38
Traditional Program,Multiple Subjects,44000,2005.01,2.06,1.76
Traditional Program,Multiple Subjects,44000,2005.02,3.39,2.03
Traditional Program,Multiple Subjects,44000,2005.03,3.73,3.06
Traditional Program,Multiple Subjects,44000,2005.04,2.49,3.76
Traditional Program,Multiple Subjects,44000,2005.05,1.15,3.34
Traditional Program,Multiple Subjects,44000,2005.06,2.86,2.94
Traditional Program,Multiple Subjects,44000,2005.07,3.34,3.03
Traditional Program,Multiple Subjects,44000,2005.08,1.16,2.03
Traditional Program,Multiple Subjects,44000,2005.09,2.09,2.16
Traditional Program,Multiple Subjects,44000,2005.11,3.67,2.04
Traditional Program,Multiple Subjects,44000,2005.12,2.54,3.74
Traditional Program,Multiple Subjects,44000,2006.01,1,2.82
Traditional Program,Multiple Subjects,44000,2006.02,2.03,3.14
Traditional Program,Multiple Subjects,44000,2006.03,1.49,3.7
Traditional Program,Multiple Subjects,44000,2006.04,2.25,3.3
Traditional Program,Multiple Subjects,44000,2006.05,2.93,1
Traditional Program,Multiple Subjects,44000,2006.06,2.36,3.63
Traditional Program,Multiple Subjects,44000,2006.07,2.82,3.94
Traditional Program,Multiple Subjects,44000,2006.08,3.63,2.01
Traditional Program,Multiple Subjects,44000,2006.09,1.21,3.49
Traditional Program,Multiple Subjects,44000,2006.11,1.14,3.38
Traditional Program,Multiple Subjects,44000,2006.12,2.3,3.85
Traditional Program,Multiple Subjects,44000,2007.01,1.04,2.34
Traditional Program,Multiple Subjects,44000,2007.02,2.02,1.43
Traditional Program,Multiple Subjects,44000,2007.03,2.89,2.54
Traditional Program,Multiple Subjects,44000,2007.04,2.46,3.05
Traditional Program,Multiple Subjects,44000,2007.05,2.09,3.31
Traditional Program,Multiple Subjects,44000,2007.06,3.41,1.15
Traditional Program,Multiple Subjects,44000,2007.07,2.57,1.22
Traditional Program,Multiple Subjects,44000,2007.08,1.06,2.71
Traditional Program,Multiple Subjects,44000,2007.09,2.11,2.49
Traditional Program,Multiple Subjects,44000,2007.11,1.84,1.7
Traditional Program,Multiple Subjects,44000,2007.12,3.61,1.04
Traditional Program,Multiple Subjects,44000,2008.01,2.22,3.71
Traditional Program,Multiple Subjects,44000,2008.02,1.01,3.89
Traditional Program,Multiple Subjects,44000,2008.03,2.86,3.73
Traditional Program,Multiple Subjects,44000,2008.04,1.96,3.39
Traditional Program,Multiple Subjects,44000,2008.05,1.5,2.12
Traditional Program,Multiple Subjects,44000,2008.06,1.72,3.74
Traditional Program,Multiple Subjects,44000,2008.07,3.89,3.67
Traditional Program,Multiple Subjects,44000,2008.08,1.93,3.37
Traditional Program,Multiple Subjects,44000,2008.09,2.64,3.14
Traditional Program,Multiple Subjects,44000,2008.11,3.7,1.73
Traditional Program,Multiple Subjects,44000,2008.12,2.38,3.37
Traditional Program,Multiple Subjects,44000,2009.01,2.85,1.52
Traditional Program,Multiple Subjects,44000,2009.02,2.99,3.83
Traditional Program,Multiple Subjects,44000,2009.03,1.75,2.65
Traditional Program,Multiple Subjects,44000,2009.04,2.88,2.78
Traditional Program,Multiple Subjects,44000,2009.05,3.75,2.02
Traditional Program,Multiple Subjects,44000,2009.06,2.53,3.6
Traditional Program,Multiple Subjects,44000,2009.07,1.85,1.72
Traditional Program,Multiple Subjects,44000,2009.08,1.02,3.47
Traditional Program,Multiple Subjects,44000,2009.09,3.9,3.77
Traditional Program,Multiple Subjects,44000,2009.11,1.76,2.14
Traditional Program,Multiple Subjects,44000,2009.12,3.2,1.07
Traditional Program,Multiple Subjects,44000,2010.01,3.17,1.61
Traditional Program,Multiple Subjects,44000,2010.02,1.1,2.46
Traditional Program,Multiple Subjects,44000,2010.03,2.53,1.51
Traditional Program,Multiple Subjects,44000,2010.04,3.31,3.98
Traditional Program,Multiple Subjects,44000,2010.05,3.2,2.16
Traditional Program,Multiple Subjects,44000,2010.06,1.76,3.66
Traditional Program,Multiple Subjects,44000,2010.07,2.3,3.7
Traditional Program,Multiple Subjects,44000,2010.08,1.59,3.98
Traditional Program,Multiple Subjects,44000,2010.09,3.36,2.89
